,mention,obj,prob,pmid
711,circulating tumor cells,cell_type,0.847,35035479
712,CTC,cell_type,0.831,35035479
713,liver metastasis,disease,0.9917,35035479
714,liver,disease,0.7266,35035479
715,rats,species,0.9873,35035479
716,epidermal growth factor receptor,gene,0.998,35035479
717,EGFR,gene,0.9927,35035479
718,colorectal cancer,disease,1.0,35035479
719,patients,species,0.987,35035479
720,patients,species,0.989,35035479
721,colorectal liver metastases,disease,1.0,35035479
722,EGFR,gene,0.995,35035479
723,CTCs,cell_type,0.4688,35035479
724,anti-EGFR mAbs,gene,0.9824,35035479
725,cetuximab,gene,0.9766,35035479
726,zalutumumab,gene,0.679,35035479
727,panitumumab,gene,0.9307,35035479
728,tumor cell lines,cell_line,0.958,35035479
729,tumor,disease,1.0,35035479
730,tumor cells,cell_type,0.5176,35035479
731,tumor,disease,0.998,35035479
732,macrophages,cell_type,0.8486,35035479
733,EGFR,gene,0.9897,35035479
734,cetuximab,gene,0.956,35035479
735,patients,species,0.961,35035479
736,tumor cells,cell_type,0.8613,35035479
737,tumor,disease,0.9863,35035479
738,epithelial cells,cell_type,0.792,35035479
739,anti-EGFR mAb,gene,0.9663,35035479
740,anti-EGFR mAbs,gene,0.912,35035479
741,tumor,disease,0.9893,35035479
742,CTCs,cell_type,0.9346,35035479
743,patient,species,0.9707,35035479
744,epidermal growth factor receptor,gene,0.986,35033994
745,patients,species,0.9873,35033994
746,RAS,gene,0.732,35033994
747,Colorectal cancer,disease,1.0,35033994
748,CRC,disease,1.0,35033994
749,epidermal growth factor receptor,gene,0.9873,35033994
750,EGFR,gene,0.9956,35033994
751,patients,species,0.9453,35033994
752,Patients,species,0.9585,35033994
753,RAS,gene,0.9517,35033994
754,metastatic CRC,disease,0.999,35033994
755,mCRC,disease,0.9995,35033994
756,DC,cell_type,,35033994
757,anti-EGFR,gene,0.85,35033994
758,DC,cell_type,,35033994
759,DC,cell_type,,35033994
760,anti-EGFR,gene,0.983,35033994
761,DC,cell_type,,35033994
762,anti-EGFR,gene,0.9883,35033994
763,DC,cell_type,,35033994
764,left-sided tumours,disease,1.0,35033994
765,patients,species,0.976,35033994
766,DC,cell_type,,35033994
767,anti-EGFR,gene,0.973,35033994
768,DC,cell_type,,35033994
769,anti-EGFR,gene,0.9224,35033994
770,DC,cell_type,,35033994
771,patients,species,0.984,35033994
772,left,cell_type,0.469,35033994
773,left-sided &#x27;only&#x27; tumours,disease,0.9956,35033994
774,patients,species,0.9834,35033994
775,DC,cell_type,,35033994
776,anti-EGFR,gene,0.99,35033994
777,DC,cell_type,,35033994
778,anti-EGFR,gene,0.968,35033994
779,DC,cell_type,,35033994
780,patients,species,0.9497,35033994
781,patients,species,0.9824,35033994
782,patients,species,0.9556,35033994
783,mCRC,disease,0.9995,35033994
784,RAS,DNA,0.7837,35033994
785,RAS WT,gene,0.9795,35033994
786,patients,species,0.9385,35033994
787,EGFR,gene,0.904,35033994
788,head and neck cancer,disease,1.0,35027369
789,tumour,disease,0.9995,35027369
790,patients,species,0.9727,35027369
791,oral squamous cell carcinoma,disease,1.0,35027369
792,panitumumab,gene,0.936,35027369
793,sentinel margin location,DNA,0.5454,35027369
794,head and neck cancer,disease,1.0,35027369
795,cancer,disease,1.0,35013765
796,APC,gene,0.995,35013765
797,target cells,cell_type,0.796,35013765
798,targeted cells,cell_type,0.8945,35013765
799,Panitumumab,gene,0.8604,35013765
800,cetuximab,gene,0.781,35013765
801,human epidermal growth factor receptor,gene,0.9976,35013765
802,human,species,0.948,35013765
803,hEGFR,gene,0.9907,35013765
804,athymic nude,cell_line,0.5337,35013765
805,nude,species,0.6704,35013765
806,mouse,species,0.541,35013765
807,panitumumab,gene,0.984,35013765
808,cetuximab,gene,0.982,35013765
809,panitumumab,gene,0.961,35013765
810,pan,gene,0.934,35013765
811,cetuximab,gene,0.9614,35013765
812,cet,gene,0.9824,35013765
813,nude,species,0.7964,35013765
814,mouse,species,0.8003,35013765
815,mice,species,0.9736,35013765
816,panitumumab,gene,0.9155,35013765
817,cetuximab,gene,0.864,35013765
818,APCs,cell_type,0.839,35013765
819,hEGFR-expressing cancer,disease,0.9985,35013765
820,hEGFR,gene,0.9966,35013765
821,cell line,cell_line,0.5947,35013765
822,mice,species,0.9297,35013765
823,mEERL-hEGFR cell line,cell_line,0.5674,35013765
824,hEGFR,gene,0.7163,35013765
825,cet,DNA,0.4688,35013765
826,mice,species,0.968,35013765
827,tumor,disease,1.0,35013765
828,CD8(+) T lymphocytes,cell_type,0.836,35013765
829,CD8(+),gene,0.891,35013765
830,CD8,cell_line,0.575,35013765
831,CD8(+) T lymphocytes,cell_type,0.845,35013765
832,tumor,disease,0.9736,35013765
833,cancer cell,cell_type,0.731,35013765
834,cancer,disease,0.997,35013765
835,mouse,species,0.9326,35013765
836,RAS,DNA,0.53,34997474
837,RAS mutant,gene,0.8193,34997474
838,patients,species,0.979,34997474
839,RAS,gene,0.9956,34997474
840,patients,species,0.983,34997474
841,mCRC,disease,0.995,34997474
842,RAS,gene,0.7095,34997474
843,RAS mutant,gene,0.9736,34997474
844,plasma,cell_type,0.4954,34997474
845,anti-VEGF,gene,0.8457,34997474
846,RAS mutant genes,gene,0.99,34997474
847,FOLFOX,drug,0.8853,34997474
848,CAPOX,drug,0.956,34997474
849,bevacizumab,gene,0.8823,34997474
850,panitumumab,gene,0.9424,34997474
851,FOLFIRI,drug,0.987,34997474
852,patients,species,0.985,34997474
853,RAS mutant,gene,0.9893,34997474
854,patients,species,0.99,34997474
855,RAS,DNA,0.4587,34997474
856,RAS mutant clones,cell_line,0.67,34997474
857,RAS mutant,gene,0.8887,34997474
858,patients,species,0.983,34997474
859,RAS,DNA,0.9146,34997474
860,RAS mutant clones,cell_line,0.6826,34997474
861,RAS mutant,gene,0.932,34997474
862,RAS,gene,0.839,34997474
863,Pancreatic Cancer,disease,1.0,34956889
864,Pancreatic ductal adenocarcinoma,disease,1.0,34956889
865,PDAC,disease,1.0,34956889
866,cancer,disease,1.0,34956889
867,patients,species,0.975,34956889
868,PDAC,disease,1.0,34956889
869,Epidermal growth factor receptor,gene,0.999,34956889
870,EGFR,gene,0.9966,34956889
871,patients,species,0.947,34956889
872,advanced pancreatic cancer,disease,1.0,34956889
873,KRAS,gene,0.991,34956889
874,wild,cell_line,0.559,34956889
875,patients,species,0.9814,34956889
876,KRAS,gene,0.9956,34956889
877,PDAC,disease,0.999,34956889
878,patients,species,0.985,34956889
879,anti-,gene,0.66,34956889
880,EGFR,gene,0.7427,34956889
881,PATIENTS,species,0.9717,34956889
882,PDAC,disease,1.0,34956889
883,patient,species,0.995,34956889
884,tumours,disease,0.998,34956889
885,KRAS,DNA,0.6978,34956889
886,KRAS mutations,gene,0.9414,34956889
887,patients,species,0.9863,34956889
888,KRAS,gene,0.9937,34956889
889,panitumumab,gene,0.8296,34956889
890,patient,species,0.992,34956889
891,KRAS,DNA,0.7715,34956889
892,KRAS mutations,gene,0.8076,34956889
893,patient,species,0.9893,34956889
894,KRAS,gene,0.9736,34956889
895,patients,species,0.97,34956889
896,panitumumab,gene,0.83,34956889
897,tumour,disease,0.946,34956889
898,hypomagnesaemia,disease,1.0,34956889
899,patients,species,0.9766,34956889
900,pancreatic cancer,disease,1.0,34956889
901,tumour,disease,1.0,34956889
902,panitumumab,gene,0.973,34956889
903,tumour,disease,1.0,34956889
904,BRAF,gene,0.996,34946284
905,MEK,gene,0.996,34946284
906,EGFR,gene,0.996,34946284
907,BRAF,gene,0.9985,34946284
908,Patients,species,0.897,34946284
909,BRAF,gene,0.997,34946284
910,metastatic colorectal cancer,disease,0.999,34946284
911,BRAF,gene,0.995,34946284
912,mitogen-activated protein kinase kinase,gene,0.9985,34946284
913,epidermal growth factor receptor,gene,0.999,34946284
914,patients,species,0.9053,34946284
915,BRAF,gene,0.996,34946284
916,metastatic colorectal cancer,disease,0.995,34946284
917,patients,species,0.9766,34946284
918,BRAF,gene,0.995,34946284
919,metastatic colorectal cancer,disease,0.9917,34946284
920,patients,species,0.9863,34946284
921,dabrafenib,drug,0.9985,34946284
922,trametinib,drug,0.9985,34946284
923,panitumumab,gene,0.7095,34946284
924,left-sided metastatic colorectal cancer,disease,0.8037,34946284
925,nausea,disease,1.0,34946284
926,hypertension,disease,1.0,34946284
927,gastrointestinal symptoms,disease,1.0,34946284
928,skin disorders,disease,1.0,34946284
929,BRAF,gene,0.997,34946284
930,mitogen-activated protein kinase kinase,gene,0.999,34946284
931,epidermal growth factor receptor,gene,0.998,34946284
932,BRAF,gene,0.9966,34946284
933,metastatic colorectal cancer,disease,0.9966,34946284
934,Eyelash trichomegaly,disease,1.0,34919300
935,Long eyelashes,disease,0.918,34919300
936,Eyelash trichomegaly,disease,1.0,34919300
937,eyelash trichomegaly,disease,1.0,34919300
938,eyelash trichomegaly,disease,1.0,34919300
939,human,species,0.9854,34919300
940,congenital and acquired diseases,disease,0.9766,34919300
941,eyelash trichomegaly,disease,0.9644,34919300
942,trichomegaly,disease,1.0,34919300
943,eyelash trichomegaly,disease,1.0,34919300
944,eyelash trichomegaly,disease,1.0,34919300
945,prostaglandin,drug,0.99,34919300
946,15-keto fluprostenol isopropyl ester,drug,0.9995,34919300
947,bimatoprost,drug,0.992,34919300
948,latanoprost,drug,0.977,34919300
949,travoprost,drug,0.991,34919300
950,epidermal growth factor receptor,gene,0.997,34919300
951,cetuximab,gene,0.9424,34919300
952,erlotinib,drug,0.8794,34919300
953,panitumumab,gene,0.845,34919300
954,interferon-alpha,gene,0.9966,34919300
955,calcineurin,gene,0.993,34919300
956,tacrolimus,drug,0.9995,34919300
957,cyclosporine,drug,0.998,34919300
958,allergic rhinitis,disease,1.0,34919300
959,atopic dermatitis,disease,1.0,34919300
960,HIV,disease,0.9995,34919300
961,ichthyosis vulgaris (IV,disease,0.8467,34919300
962,uveitis,disease,1.0,34919300
963,vernal keratoconjunctivitis,disease,1.0,34919300
964,eyelash,species,0.753,34919300
965,Congenital disorders,disease,1.0,34919300
966,lengthened eyelashes,disease,0.999,34919300
967,Cant syndrome,disease,1.0,34919300
968,CHOPS syndrome,disease,1.0,34919300
969,Coffin-Siris syndrome,disease,1.0,34919300
970,congenital heart disease,disease,1.0,34919300
971,Cornelia de Lange syndrome,disease,1.0,34919300
972,Costello syndrome,disease,1.0,34919300
973,familial trichomegaly,disease,1.0,34919300
974,Floating Harbor syndrome,disease,1.0,34919300
975,Hermansky-Pudlak syndrome,disease,1.0,34919300
976,Kabuki-Makeup syndrome,disease,1.0,34919300
977,KBG syndrome,disease,1.0,34919300
978,Oliver-McFarlane syndrome,disease,1.0,34919300
979,Rubinstein-Taybi syndrome,disease,1.0,34919300
980,Smith-Magenis syndrome,disease,1.0,34919300
981,eyelash trichomegaly,disease,1.0,34919300
982,bimatoprost,drug,0.8633,34919300
983,eyelash trichomegaly,disease,1.0,34919300
984,metastatic colorectal cancer,disease,0.9995,34916122
985,patients,species,0.9746,34916122
986,colorectal cancer,disease,0.957,34916122
987,mCRC,disease,0.9985,34916122
988,mCRC,disease,0.995,34916122
989,patients,species,0.992,34916122
990,panitumumab,gene,0.9165,34916122
991,aflibercept,gene,0.945,34916122
992,tumour,disease,0.999,34916122
993,tumour,disease,0.977,34916122
994,tumour,disease,0.993,34916122
995,patients,species,0.988,34916122
996,patients,species,0.984,34916122
997,patients,species,0.985,34916122
998,Patients,species,0.952,34910154
999,patients,species,0.9653,34910154
1000,metastatic colorectal cancer,disease,1.0,34910154
1001,mCRC,disease,1.0,34910154
1002,patients,species,0.9854,34910154
1003,patients,species,0.981,34910154
1004,patients,species,0.978,34910154
1005,PARTICIPANTS,species,0.5264,34910154
1006,patients,species,0.977,34910154
1007,mCRC,disease,0.9956,34910154
1008,Patient,species,0.975,34910154
1009,patients,species,0.984,34910154
1010,oxaliplatin,drug,1.0,34910154
1011,irinotecan,drug,0.9995,34910154
1012,5-fluorouracil,drug,0.9995,34910154
1013,capecitabine,drug,0.999,34910154
1014,bevacizumab,gene,0.8857,34910154
1015,cetuximab,gene,0.8555,34910154
1016,panitumumab,gene,0.8784,34910154
1017,ramucirumab,gene,0.5347,34910154
1018,aflibercept,gene,0.944,34910154
1019,patients,species,0.9707,34910154
1020,mCRC,disease,0.993,34910154
1021,patients,species,0.9717,34910154
1022,patients,species,0.991,34910154
1023,patients,species,0.9883,34910154
1024,patients,species,0.9873,34910154
1025,patients,species,0.99,34910154
1026,patients,species,0.993,34910154
1027,patients,species,0.979,34910154
1028,patients,species,0.972,34910154
1029,patients,species,0.9893,34910154
1030,patients,species,0.9893,34910154
1031,mCRC,disease,0.9976,34910154
1032,patients,species,0.9565,34910154
1033,patients,species,0.986,34910154
1034,Metastatic Rectal Carcinoma,disease,1.0,34899239
1035,RAS,gene,0.999,34899239
1036,BRAF,gene,0.9985,34899239
1037,patients,species,0.9507,34899239
1038,metastatic colorectal cancer,disease,1.0,34899239
1039,mCRC,disease,1.0,34899239
1040,rectal adenocarcinoma,disease,1.0,34899239
1041,liver metastases,disease,0.7886,34899239
1042,metastatic,disease,0.658,34899239
1043,oxaliplatin,drug,1.0,34899239
1044,panitumumab,gene,0.6055,34899239
1045,liver,disease,0.8677,34899239
1046,liver metastases,disease,0.772,34899239
1047,adenocarcinoma,disease,1.0,34899239
1048,primary tumor,disease,0.7925,34899239
1049,liver,disease,0.8325,34899239
1050,EGFR,gene,0.9927,34885014
1051,EGFR,gene,0.9307,34885014
1052,glomerular diseases,disease,1.0,34885014
1053,EGFR,gene,0.7236,34885014
1054,EGFR,gene,0.8276,34885014
1055,erlotinib,drug,0.9985,34885014
1056,gefitinib,drug,0.998,34885014
1057,afatinib,drug,0.996,34885014
1058,osimertinib,drug,0.995,34885014
1059,cetuximab,gene,0.7983,34885014
1060,panitumumab,gene,0.651,34885014
1061,ICRSs,cell_line,0.5347,34885014
1062,afatinib,drug,0.9927,34885014
1063,erlotinib,drug,0.999,34885014
1064,acute kidney injury,disease,1.0,34885014
1065,afatinib,drug,0.9976,34885014
1066,erlotinib,drug,0.9976,34885014
1067,renal failure,disease,1.0,34885014
1068,diarrhoea,disease,1.0,34885014
1069,erlotinib,drug,0.9976,34885014
1070,haemolytic and uremic syndrome,disease,1.0,34885014
1071,thrombotic microangiopathy,disease,1.0,34885014
1072,glomerular or tubule-interstitial diseases,disease,1.0,34885014
1073,EGFR,gene,0.982,34885014
1074,renal failure,disease,1.0,34885014
1075,Human cell lines,cell_line,0.939,34871357
1076,Human,species,0.9634,34871357
1077,Cas9,gene,0.825,34871357
1078,formalin,drug,0.9917,34871357
1079,paraffin,drug,0.814,34871357
1080,NGS sequence files,DNA,0.679,34871357
1081,Single and multinucleotide variants,RNA,0.5054,34871357
1082,multinucleotide variants,DNA,0.58,34871357
1083,KRAS,gene,0.9795,34871357
1084,NRAS,gene,0.9917,34871357
1085,variant allele,DNA,0.872,34871357
1086,EGFR,gene,0.996,34871357
1087,panitumumab,gene,0.6265,34871357
1088,metastatic colorectal cancer,disease,0.9995,34871357
1089,Genetically engineered cell lines,cell_line,0.9385,34871357
1090,mutagenized sequence files,DNA,0.8364,34871357
1091,patient,species,0.9883,34871357
1092,Patient,species,0.9785,34853537
1093,Patient,species,0.9604,34853537
1094,cancer,disease,1.0,34853537
1095,PATIENTS,species,0.961,34853537
1096,Patient,species,0.7915,34853537
1097,patients,species,0.966,34853537
1098,solid malignant tumors,disease,1.0,34853537
1099,patients,species,0.9893,34853537
1100,"brain, ovarian and endometrial cancers",disease,1.0,34853537
1101,Fluorouracil,drug,0.9995,34853537
1102,gemcitabine,drug,0.9995,34853537
1103,pemetrexed,drug,0.9995,34853537
1104,pembrolizumab,drug,0.8193,34853537
1105,nivolumab,drug,0.775,34853537
1106,lapatinib,drug,0.9995,34853537
1107,palbociclib,drug,0.9995,34853537
1108,erlotinib,drug,0.9985,34853537
1109,pertuzumab,gene,0.924,34853537
1110,panitumumab,gene,0.76,34853537
1111,Patient,species,0.9595,34853537
1112,cancer,disease,1.0,34853537
1113,EGFR,gene,0.64,34839118
1114,epidermal growth factor receptor,gene,0.9136,34839118
1115,EGFR,gene,0.9297,34839118
1116,monoclonal antibodies,gene,0.5205,34839118
1117,cetuximab,gene,0.7646,34839118
1118,panitumumab,gene,0.856,34839118
1119,anti-vascular endothelial growth factor mAb bevacizumab,gene,0.89,34839118
1120,metastatic colorectal cancer,disease,0.9985,34839118
1121,mCRC,disease,1.0,34839118
1122,5-fluorouracil,drug,0.9995,34839118
1123,oxaliplatin,drug,0.9995,34839118
1124,irinotecan,drug,0.999,34839118
1125,FOLFOXIRI,drug,0.9736,34839118
1126,bevacizumab,gene,0.717,34839118
1127,FOLFOXIRI,drug,0.9907,34839118
1128,EGFR,gene,0.964,34839118
1129,patients,species,0.946,34839118
1130,mCRC,disease,0.977,34839118
1131,FOLFOXIRI,drug,0.5327,34839118
1132,bevacizumab,gene,0.665,34839118
1133,EGFR,gene,0.9526,34839118
1134,FOLFOXIRI,drug,0.909,34839118
1135,EGFR,gene,0.8677,34839118
1136,patients,species,0.971,34839118
1137,RAS,gene,0.996,34839118
1138,mCRC,disease,0.858,34839118
1139,Rothia dentocariosa and Streptococcus viridans Corneal Ulcer,disease,0.9243,34824873
1140,Streptococcus viridans,species,0.6914,34824873
1141,Keratitis,disease,1.0,34824873
1142,patient,species,0.9907,34824873
1143,keratitis,disease,1.0,34824873
1144,Rothia dentocariosa,species,0.922,34824873
1145,keratitis,disease,1.0,34824873
1146,patients,species,0.9927,34824873
1147,patient,species,0.931,34824873
1148,folinic acid,drug,0.9995,34824873
1149,fluorouracil,drug,0.9995,34824873
1150,irinotecan,drug,0.999,34824873
1151,Rothia dentocariosa,species,0.9214,34824873
1152,Streptococcus viridans,species,0.936,34824873
1153,patient,species,0.9844,34824873
1154,keratitis,disease,1.0,34824873
1155,keratitis,disease,1.0,34824873
1156,Rothia dentocariosa,species,0.961,34824873
1157,patients,species,0.9854,34824873
1158,Metastatic Colorectal Cancer,disease,1.0,34816395
1159,Colorectal cancer,disease,1.0,34816395
1160,CRC,disease,1.0,34816395
1161,patients,species,0.977,34816395
1162,metastatic CRC,disease,1.0,34816395
1163,mCRC,disease,0.9995,34816395
1164,mCRC,disease,0.9995,34816395
1165,mCRC,disease,0.988,34816395
1166,cetuximab,gene,0.831,34816395
1167,panitumumab,gene,0.979,34816395
1168,bevacizumab,gene,0.7104,34816395
1169,cetuximab,gene,0.8516,34816395
1170,bevacizumab,gene,0.786,34816395
1171,aflibercept,gene,0.993,34816395
1172,cetuximab,gene,0.8433,34816395
1173,panitumumab,gene,0.87,34816395
1174,cetuximab,gene,0.662,34816395
1175,panitumumab,gene,0.828,34816395
1176,RAS,gene,0.9854,34816395
1177,epidermal growth factor receptor,gene,0.884,34816395
1178,EGFR,gene,0.9966,34816395
1179,Bevacizumab,gene,0.926,34816395
1180,bevacizumab,gene,0.8564,34816395
1181,KRAS,gene,0.966,34816395
1182,RAS mutations,gene,0.8945,34816395
1183,EGFR,gene,0.705,34816395
1184,RAS,gene,0.995,34816395
1185,mCRCs,disease,0.9985,34816395
1186,anti-EGFR,gene,0.9263,34816395
1187,panitumumab,gene,0.8755,34816395
1188,cetuximab,gene,0.584,34816395
1189,anti-VEGF,gene,0.991,34816395
1190,Cetuximab,gene,0.8438,34816395
1191,EGFR,gene,0.741,34816395
1192,RAS,gene,0.994,34816395
1193,mCRCs,disease,0.991,34816395
1194,Aflibercept,gene,0.9663,34816395
1195,ramucirumab,gene,0.4631,34816395
1196,circulating tumour DNA,DNA,0.753,34811502
1197,tumour,disease,0.559,34811502
1198,patients,species,0.9224,34811502
1199,metastatic colorectal cancer,disease,1.0,34811502
1200,mCRC,disease,1.0,34811502
1201,circulating tumour DNA,DNA,0.806,34811502
