,mention,obj,prob,pmid
690,Arginine,drug,0.996,37577582
691,Histamine,drug,0.9985,37577582
692,amino acid,drug,0.9995,37577582
693,R47H,mutation,,37577582
694,Triggering Receptor Expressed on Myeloid Cells 2,gene,0.9873,37577582
695,TREM2,gene,0.99,37577582
696,TREM2,gene,0.9937,37577582
697,microglial,cell_type,0.8247,37577582
698,amyloid,disease,0.905,37577582
699,AD,disease,,37577582
700,human TREM2 gene,gene,0.81,37577582
701,human,species,0.979,37577582
702,TREM2 gene,DNA,0.642,37577582
703,AD,disease,,37577582
704,amyloid,disease,0.5776,37577582
705,mouse,species,0.965,37577582
706,AD,disease,,37577582
707,R47H,DNA,0.5176,37577582
708,R47H,mutation,,37577582
709,human,species,0.988,37577582
710,microglial,cell_type,0.6353,37577582
711,BAC,DNA,0.521,37577582
712,mouse,species,0.961,37577582
713,human TREM2,gene,0.976,37577582
714,human,species,0.9956,37577582
715,R47H,DNA,0.485,37577582
716,R47H,mutation,,37577582
717,BAC,gene,0.844,37577582
718,BAC-,mutation,,37577582
719,TREM2-R47H,gene,0.7236,37577582
720,R47H,mutation,,37577582
721,BAC,DNA,0.847,37577582
722,exons,DNA,0.7183,37577582
723,TREM-like genes,gene,0.997,37577582
724,BAC,DNA,0.9316,37577582
725,TREM-like genes,gene,0.9927,37577582
726,TREM2- R47H,gene,0.663,37577582
727,R47H,mutation,,37577582
728,mice,species,0.96,37577582
729,mouse,species,0.8994,37577582
730,AD,disease,,37577582
731,microglial,cell_type,0.806,37577582
732,TREM2 -dosage dependent genes,DNA,0.8286,37577582
733,TREM2,gene,0.995,37577582
734,TREM2,gene,0.804,37577582
735,R47H,mutation,,37577582
736,BAC-TREM2,gene,0.868,37577582
737,mice,species,0.9766,37577582
738,BAC,gene,0.6113,37577582
739,TREM2,gene,0.7446,37577582
740,BAC,gene,0.8594,37577582
741,TREM2,gene,0.782,37577582
742,R47H,gene,0.731,37577582
743,R47H,mutation,,37577582
744,TREM2,gene,0.9775,37577582
745,human,species,0.9966,37577582
746,TREM2-R47H gene,DNA,0.92,37577582
747,TREM2,gene,0.9966,37577582
748,R47H,gene,0.889,37577582
749,R47H,mutation,,37577582
750,NLRP3 inflammasome,gene,0.9463,37577582
751,BAC- TREM2-R47H microglia,cell_line,0.936,37577582
752,BAC,gene,0.8247,37577582
753,TREM2,gene,0.8984,37577582
754,R47H,gene,0.7764,37577582
755,R47H,mutation,,37577582
756,TREM2,gene,0.9897,37577582
757,TREM2- R47H,gene,0.881,37577582
758,R47H,mutation,,37577582
759,5xFAD,disease,1.0,37577582
760,TREM2 -dosage dependent genes,DNA,0.75,37577582
761,TREM2,gene,0.9966,37577582
762,microglial,cell_type,0.608,37577582
763,TREM2-R47H,gene,0.905,37577582
764,R47H,mutation,,37577582
765,microglial,cell_type,0.532,37577582
766,5xFAD,disease,0.9443,37577582
767,AD,disease,,37577582
768,TREM2,gene,0.971,37577582
769,microglial,cell_type,0.6377,37577582
770,AD,disease,,37577582
771,mouse,species,0.9883,37577582
772,TREM2,gene,0.9326,37577582
773,R47H,mutation,,37577582
774,BAC-TREM2,gene,0.645,37577582
775,mice,species,0.977,37577582
776,human TREM2,gene,0.9424,37577582
777,human,species,0.997,37577582
778,R47H,DNA,0.6016,37577582
779,R47H,mutation,,37577582
780,AD,disease,,37577582
781,neurodegenerative disorders,disease,1.0,37577582
782,Acute Myeloid Leukemia,disease,1.0,37569414
783,Acute myeloid leukemia,disease,1.0,37569414
784,AML,disease,1.0,37569414
785,leukemia,disease,1.0,37569414
786,AML,disease,0.998,37569414
787,AML,disease,1.0,37569414
788,patients,species,0.996,37569414
789,Leukemia stem cells,cell_type,0.7974,37569414
790,Leukemia,disease,0.9956,37569414
791,LSCs,cell_type,0.776,37569414
792,hematopoietic stem cells,cell_type,0.9116,37569414
793,HSCs,cell_type,0.842,37569414
794,cancer cells,cell_type,0.7583,37569414
795,cancer,disease,1.0,37569414
796,AML,disease,0.9746,37569414
797,LSCs,cell_type,0.7954,37569414
798,LSCs,cell_type,0.834,37569414
799,AML,disease,0.9995,37569414
800,LSCs,cell_type,0.8096,37569414
801,HSCs,cell_type,0.836,37569414
802,AML,disease,1.0,37569414
803,AML,disease,1.0,37569414
804,microRNAs,RNA,0.811,37569414
805,LSCs,cell_type,0.8584,37569414
806,LSCs,disease,0.998,37569414
807,overlapping genes,DNA,0.7935,37569414
808,patients,species,0.9917,37569414
809,AML,disease,0.999,37569414
810,PTEN,gene,0.9907,37561626
811,hematopoietic lineage,cell_type,0.646,37561626
812,PU,gene,,37561626
813,PTEN,gene,0.959,37561626
814,fetal liver hematopoietic stem cells,cell_line,0.88,37561626
815,HSCs,cell_line,0.8374,37561626
816,T-lineage acute lymphoblastic leukemia,disease,1.0,37561626
817,T-ALL,disease,1.0,37561626
818,PTEN,gene,0.9966,37561626
819,hematopoietic lineage,cell_type,0.829,37561626
820,transposase,gene,0.9473,37561626
821,in vivo-isolated mouse pre-leukemic HSCs,cell_type,0.792,37561626
822,mouse,species,0.978,37561626
823,progenitors,cell_type,0.669,37561626
824,PTEN,gene,0.987,37561626
825,key lineage transcription factor (TF) binding sites,DNA,0.7935,37561626
826,key lineage transcription factor,gene,0.9663,37561626
827,TF,gene,0.97,37561626
828,T,cell_type,0.683,37561626
829,B-lineage potential,cell_type,0.4019,37561626
830,PU.1,gene,0.9897,37561626
831,PTEN,gene,0.996,37561626
832,PU.1,gene,0.9897,37561626
833,chromatin,DNA,0.935,37561626
834,myeloid,cell_line,0.666,37561626
835,Pten(null) prepro-B cells,cell_line,0.4963,37561626
836,Pten,gene,0.99,37561626
837,prepro-B,cell_line,0.956,37561626
838,PTEN,gene,0.992,37561626
839,hematopoietic lineage,cell_type,0.5503,37561626
840,PU,gene,,37561626
841,prepro-B progenitors,cell_line,0.765,37561626
842,chimeric antigen receptors,gene,0.9346,37548050
843,T- and natural killer-cell,cell_type,0.7363,37548050
844,chimeric antigen receptor (CAR) T cells,cell_line,0.985,37548050
845,chimeric,gene,0.9507,37548050
846,hematologic malignancies,disease,1.0,37548050
847,myeloid malignancies,disease,1.0,37548050
848,solid cancers,disease,1.0,37548050
849,normal tissues,cell_type,0.5874,37548050
850,tumor,disease,0.783,37548050
851,antitumor,disease,0.8345,37548050
852,immune effector cells,cell_type,0.9062,37548050
853,tumors,disease,1.0,37548050
854,CAR,gene,0.984,37548050
855,tumor cells,cell_type,0.749,37548050
856,tumor,disease,1.0,37548050
857,natural killer (NK) cells,cell_type,0.9277,37548050
858,CD4,cell_line,0.6206,37544796
859,CD4(+) T cells,cell_type,0.868,37544796
860,CD4(+,gene,0.9663,37544796
861,immune-evasive tumors,disease,0.997,37544796
862,tumor,disease,1.0,37544796
863,CD4,cell_line,0.6978,37544796
864,CD4(+) effector,cell_type,0.789,37544796
865,CD4(+),gene,0.923,37544796
866,T cells,cell_type,0.864,37544796
867,CD4(+) T cells,cell_type,0.8667,37544796
868,myeloid cells,cell_type,0.697,37544796
869,IFN,gene,0.952,37544796
870,iNOS-expressing tumoricidal effectors,cell_type,0.44,37544796
871,iNOS,gene,0.8813,37544796
872,immune-evasive tumors,disease,1.0,37544796
873,melanoma,disease,1.0,37526660
874,human,species,0.9873,37526660
875,cutaneous metastatic melanoma,disease,1.0,37526660
876,skin cancer,disease,1.0,37526660
877,T cells,cell_type,0.873,37526660
878,cancer,disease,1.0,37526660
879,Melanoma,disease,1.0,37526660
880,swine,species,0.8984,37526660
881,cutaneous melanoma,disease,1.0,37526660
882,T cells,cell_type,0.9043,37526660
883,B cells,cell_type,0.81,37526660
884,malignant cells,cell_type,0.9014,37526660
885,malignant,disease,0.6743,37526660
886,NK cells,cell_type,0.895,37526660
887,tumors,disease,1.0,37526660
888,T cells,cell_type,0.8574,37526660
889,Myeloid cells,cell_type,0.8696,37526660
890,tumor,disease,1.0,37526660
891,MHCII(+) CD163(-) macrophages,cell_line,0.6655,37526660
892,MHCII,gene,0.9966,37526660
893,CD163,gene,0.7827,37526660
894,tumor-associated macrophages,cell_type,0.671,37526660
895,tumor,disease,0.998,37526660
896,macrophage,cell_type,0.792,37526660
897,humans,species,0.9814,37526660
898,metastatic melanoma,disease,1.0,37526660
899,Monoacylglycerol,drug,0.9985,37520673
900,Monoacylglycerol lipase,gene,0.9927,37520673
901,hepatocytes,cell_type,0.853,37520673
902,macrophages,cell_type,0.7617,37520673
903,parenchymal and inflammatory cells,cell_type,0.8267,37520673
904,Monoacylglycerol,drug,0.9995,37520673
905,Monoacylglycerol lipase,gene,0.99,37520673
906,MAGL,gene,0.996,37520673
907,monoacylglycerols,drug,0.9995,37520673
908,fatty acids,drug,0.9956,37520673
909,2-arachidonoylglycerol,drug,0.9995,37520673
910,arachidonic acid,drug,0.999,37520673
911,prostaglandins,drug,0.9185,37520673
912,MAGL,gene,0.9854,37520673
913,Hepatocyte,cell_type,0.782,37520673
914,hepatoma cell lines,cell_line,0.9624,37520673
915,hepatoma,disease,0.9995,37520673
916,human,species,0.9834,37520673
917,mice,species,0.9683,37520673
918,MAGL,gene,0.9946,37520673
919,MJN110,drug,0.9873,37520673
920,MAGL,gene,0.989,37520673
921,MAGL(-/-,gene,0.9707,37520673
922,hepatocytes,cell_type,0.856,37520673
923,MAGL(Hep-/-),gene,0.826,37520673
924,myeloid cells,cell_type,0.8447,37520673
925,MAGL,gene,0.997,37520673
926,carbon tetrachloride,drug,0.9995,37520673
927,MAGL,gene,0.9946,37520673
928,Mye-/-,gene,0.8228,37520673
929,liver macrophages,cell_type,0.724,37520673
930,RNA,RNA,0.476,37520673
931,interferon receptor antibody,gene,0.8247,37520673
932,MAGL(,gene,0.9956,37520673
933,Mye-/-),gene,0.6943,37520673
934,mice,species,0.975,37520673
935,human,species,0.995,37520673
936,patients,species,0.9297,37520673
937,chronic liver disease,disease,1.0,37520673
938,human hepatocyte cell lines,cell_line,0.6343,37520673
939,human,species,0.914,37520673
940,MJN110,drug,0.9966,37520673
941,hepatocyte,cell_type,0.5283,37520673
942,Mice,species,0.9775,37520673
943,mice,species,0.9727,37520673
944,MJN110,drug,0.994,37520673
945,mice,species,0.9263,37520673
946,MAGL,gene,0.991,37520673
947,hepatocytes,cell_type,0.857,37520673
948,myeloid cells,cell_type,0.649,37520673
949,MAGL(Hep-/-),gene,0.8916,37520673
950,mice,species,0.962,37520673
951,eicosanoid,drug,0.9683,37520673
952,prostaglandin E(2),drug,0.9995,37520673
953,hepatocyte,cell_type,0.803,37520673
954,MAGL,gene,0.972,37520673
955,macrophages,cell_type,0.85,37520673
956,type I interferon,gene,0.9946,37520673
957,type I interferon,gene,0.997,37520673
958,MAGL(Mye-/-),gene,0.745,37520673
959,mice,species,0.9565,37520673
960,MAGL,gene,0.995,37520673
961,hepatocyte,cell_type,0.809,37520673
962,macrophage,cell_type,0.5845,37520673
963,human,species,0.9927,37520673
964,mouse,species,0.921,37520673
965,monoacylglycerol,drug,1.0,37520673
966,MAGL,gene,0.9907,37520673
967,hepatocytes,cell_type,0.834,37520673
968,eicosanoid,drug,0.9287,37520673
969,hepatocytes,cell_type,0.807,37520673
970,macrophage,cell_type,0.6846,37520673
971,interferon,gene,0.9976,37520673
972,hepatocyte,cell_type,0.828,37520673
973,Genetically modified IL2 bone-marrow-derived myeloid cells,cell_line,0.876,37516967
974,IL2,gene,0.9146,37516967
975,bone-marrow-derived myeloid cells,cell_type,0.5415,37516967
976,glioma,disease,1.0,37516967
977,Gliomas,disease,1.0,37516967
978,cancer,disease,1.0,37516967
979,glioma,disease,0.992,37516967
980,patients,species,0.9927,37516967
981,low-grade gliomas,disease,1.0,37516967
982,LGGs,disease,1.0,37516967
983,tumor,disease,1.0,37516967
984,M2 macrophages,cell_line,0.868,37516967
985,cytotoxic T cells,cell_type,0.6445,37516967
986,engineered bone-marrow-derived myeloid cells,cell_line,0.848,37516967
987,interleukin-2,gene,0.992,37516967
988,GEMys,cell_line,0.826,37516967
989,mice,species,0.8774,37516967
990,LGGs,disease,1.0,37516967
991,IL2,gene,0.976,37516967
992,immune cell composition,cell_type,0.7993,37516967
993,GEMys,drug,0.7983,37516967
994,IL2,gene,0.985,37516967
995,LGG,disease,1.0,37516967
996,mouse,species,0.9443,37516967
997,activated effector,cell_type,0.924,37516967
998,natural killer cells,cell_type,0.786,37516967
999,glioma,disease,1.0,37516967
1000,Oncogenic,disease,0.5103,37511137
1001,EZH2 Mutants,gene,0.8125,37511137
1002,enhancer of zeste,DNA,0.606,37511137
1003,enhancer of zeste homolog 2,gene,0.9966,37511137
1004,EZH2,gene,0.9966,37511137
1005,diffuse large B-cell lymphoma,disease,1.0,37511137
1006,DLBCL,disease,1.0,37511137
1007,acute myeloid leukemia,disease,1.0,37511137
1008,AML,disease,1.0,37511137
1009,EZH2,gene,0.978,37511137
1010,lysine,drug,0.9976,37511137
1011,histone H3,gene,0.9814,37511137
1012,H3K27,gene,0.9937,37511137
1013,histone,gene,0.806,37511137
1014,chromatin,DNA,0.894,37511137
1015,H3K27me3,gene,0.991,37511137
1016,EZH2,gene,0.992,37511137
1017,EZH2,gene,0.997,37511137
1018,Y641F,mutation,,37511137
1019,EZH2,gene,0.994,37511137
1020,A677G,mutation,,37511137
1021,EZH2H,gene,0.9946,37511137
1022,F667I,mutation,,37511137
1023,H3K27me3,gene,0.998,37511137
1024,ATAC,DNA,0.624,37511137
1025,genes,DNA,0.5938,37511137
1026,EZH2,gene,0.992,37511137
1027,EZH2,gene,0.997,37511137
1028,EZH2,gene,0.9927,37511137
1029,EZH2,gene,0.996,37511137
1030,hematologic malignancies,disease,1.0,37511137
1031,EZH2,gene,0.996,37511137
1032,Macrophage,cell_type,0.6616,37509382
1033,Hematologic Malignancies,disease,1.0,37509382
1034,Macrophages,cell_type,0.7983,37509382
1035,immune cells,cell_type,0.904,37509382
1036,tumor,disease,1.0,37509382
1037,Tumor-associated macrophages,cell_type,0.7354,37509382
1038,Tumor,disease,0.5083,37509382
1039,TAMs,cell_type,0.796,37509382
1040,immunosuppressive myeloid cells,cell_type,0.5957,37509382
1041,malignancies,disease,1.0,37509382
1042,TAM,cell_type,0.52,37509382
1043,malignancies,disease,1.0,37509382
1044,macrophages,cell_type,0.8545,37509382
1045,tumor,disease,1.0,37509382
1046,cancer,disease,1.0,37509382
1047,TAM,drug,0.9854,37509382
1048,tumor,disease,1.0,37509382
1049,myeloid,cell_line,0.615,37509382
1050,myeloid cells,cell_type,0.6616,37509382
1051,tumor,disease,0.9995,37509382
1052,cancer,disease,1.0,37509382
1053,hematologic,cell_type,0.5156,37509382
1054,hematologic tumors,disease,1.0,37509382
1055,WT1,gene,0.978,37507426
1056,PRAME,gene,0.5327,37507426
1057,dendritic cell,cell_type,0.54,37507426
1058,patients,species,0.9717,37507426
1059,acute myeloid leukemia,disease,1.0,37507426
1060,AML,disease,1.0,37507426
1061,patients,species,0.963,37507426
1062,azacytidine,drug,0.993,37507426
1063,AML,disease,1.0,37507426
1064,AML,disease,1.0,37507426
1065,patients,species,0.9897,37507426
1066,FDC101,cell_line,0.385,37507426
1067,autologous RNA-loaded mature dendritic cell,cell_line,0.8804,37507426
1068,autologous RNA,cell_type,0.512,37507426
1069,mDC,cell_type,0.722,37507426
1070,leukemia,disease,0.677,37507426
1071,leukemia-associated antigens,gene,0.947,37507426
1072,LAAs,gene,0.843,37507426
1073,mDCs,cell_type,0.8843,37507426
1074,Patients,species,0.965,37507426
1075,patients,species,0.9824,37507426
1076,patients,species,0.9775,37507426
1077,patients,species,0.9634,37507426
1078,DC,cell_type,,37507426
1079,AML,disease,1.0,37507426
1080,patients,species,0.9844,37507426
1081,Basp1,gene,0.993,37505219
1082,NASH,disease,1.0,37505219
1083,mice,species,0.9146,37505219
1084,Nonalcoholic steatohepatitis,disease,1.0,37505219
1085,NASH,disease,1.0,37505219
1086,fatty liver disease,disease,1.0,37505219
1087,hepatocyte,cell_type,0.784,37505219
1088,injury,disease,0.7554,37505219
1089,inflammation,disease,0.999,37505219
1090,liver fibrosis,disease,1.0,37505219
1091,Myeloid-derived innate immune cells,cell_type,0.8623,37505219
1092,macrophages,cell_type,0.8237,37505219
1093,dendritic cells,cell_type,0.833,37505219
1094,myeloid cells,cell_type,0.9062,37505219
1095,NASH,disease,1.0,37505219
1096,single,RNA,0.4966,37505219
1097,macrophage,cell_type,0.7725,37505219
1098,dendritic cell,cell_type,0.6787,37505219
1099,NASH,disease,0.999,37505219
1100,NASH,disease,0.998,37505219
1101,Brain abundant membrane attached signal protein 1,gene,0.9985,37505219
1102,Basp1,gene,0.992,37505219
1103,myeloid-enriched gene,DNA,0.942,37505219
1104,mouse,species,0.9907,37505219
1105,human,species,0.998,37505219
1106,NASH,disease,0.9995,37505219
1107,Basp1,gene,0.9927,37505219
1108,NASH,disease,1.0,37505219
1109,hepatocyte,cell_type,0.802,37505219
1110,liver fibrosis,disease,0.9995,37505219
1111,mice,species,0.952,37505219
1112,cultured macrophages,cell_line,0.5845,37505219
1113,Basp1,gene,0.984,37505219
1114,NLRP3 inflammasome,gene,0.8403,37505219
1115,Basp1,gene,0.979,37505219
1116,NASH,disease,0.999,37505219
1117,GLUT1,gene,0.993,37505194
1118,acute,cell_type,0.4731,37505194
1119,acute myeloid leukemia,disease,1.0,37505194
1120,Acute myeloid leukemia,disease,1.0,37505194
1121,AML,disease,1.0,37505194
1122,leukemia stem cells,cell_type,0.902,37505194
1123,leukemia,disease,0.995,37505194
1124,LSCs,cell_type,0.812,37505194
1125,self-renewing population,cell_line,0.4556,37505194
1126,leukemia cells,cell_type,0.537,37505194
1127,leukemia,disease,1.0,37505194
1128,LSCs,cell_type,0.8516,37505194
1129,CRISPR,DNA,0.5063,37505194
1130,LSCs,cell_type,0.841,37505194
1131,glucose,drug,0.9927,37505194
1132,glucose transporter type 1,gene,0.913,37505194
1133,GLUT1,gene,0.9683,37505194
1134,LSCs,cell_type,0.8657,37505194
1135,murine,species,0.6626,37505194
1136,AF9,gene,0.8926,37505194
1137,AML,disease,1.0,37505194
1138,GLUT1,gene,0.9775,37505194
1139,leukemia,disease,1.0,37505194
1140,mice,species,0.92,37505194
1141,LSCs,cell_type,0.8584,37505194
1142,Glut1,gene,0.977,37505194
1143,tricarboxylic acid,drug,0.9995,37505194
1144,amino acids,drug,0.9976,37505194
1145,Glut1,gene,0.9795,37505194
1146,AML cells,cell_line,0.811,37505194
1147,AML,disease,1.0,37505194
1148,GLUT1,gene,0.9834,37505194
1149,primary AML patient samples,cell_line,0.725,37505194
1150,primary,cell_type,0.8643,37505194
1151,AML,disease,0.6367,37505194
1152,patient,species,0.894,37505194
1153,RUNX1-mutated primary leukemia cells,cell_line,0.5835,37505194
1154,RUNX1-mutated primary leukemia,disease,0.903,37505194
1155,RUNX1,gene,0.9956,37505194
1156,normal CD34+ bone marrow and cord blood cells,cell_type,0.739,37505194
1157,CD34+,gene,0.4924,37505194
1158,GLUT1,gene,0.995,37505194
1159,murine LSCs,cell_line,0.7407,37505194
1160,murine,species,0.9883,37505194
1161,GLUT1,gene,0.994,37505194
1162,AML,disease,1.0,37505194
1163,LKB1,gene,0.999,37502974
1164,LIF,gene,0.9976,37502974
1165,Tumor,disease,1.0,37502974
1166,tumor,disease,0.98,37502974
1167,tumor,disease,1.0,37502974
1168,cancer,disease,1.0,37502974
1169,lung cancer,disease,1.0,37502974
1170,mouse,species,0.9473,37502974
1171,patient,species,0.9277,37502974
1172,LKB1 mutations,gene,0.91,37502974
1173,tumor,disease,1.0,37502974
1174,LKB1 -mutant vs wildtype tumors,disease,0.9863,37502974
1175,LKB1,gene,0.9917,37502974
1176,myeloid cells,cell_type,0.8003,37502974
1177,Arg1,gene,0.994,37502974
1178,SiglecF (Hi,cell_line,0.747,37502974
1179,SiglecF,gene,0.991,37502974
1180,neutrophils,cell_type,0.4888,37502974
1181,LIF,gene,0.9946,37502974
1182,Lkb1 -mutant tumors,disease,0.999,37502974
1183,Lkb1,gene,0.991,37502974
1184,myeloid cells,cell_type,0.6543,37502974
1185,LIF,gene,0.992,37502974
1186,Lkb1 -mutant tumors,disease,0.8613,37502974
1187,Lkb1,gene,0.9917,37502974
1188,Arg1,cell_line,0.572,37502974
1189,Arg1 (+) interstitial macrophages,cell_type,0.9004,37502974
1190,Arg1 (+,gene,0.9546,37502974
1191,SiglecF (Hi) neutrophils,cell_type,0.6514,37502974
1192,SiglecF,gene,0.9873,37502974
1193,antigen specific,cell_type,0.7944,37502974
1194,T cells,cell_type,0.4534,37502974
1195,tumor,disease,1.0,37502974
1196,LIF,gene,0.995,37502974
1197,LKB1 -mutant tumors,disease,0.978,37502974
1198,LKB1,gene,0.996,37502974
1199,Hepatocytes,cell_type,0.813,37486964
1200,liver macrophages,cell_type,0.5293,37486964
1201,TGF-,gene,0.969,37486964
1202,Macrophages,cell_type,0.5737,37486964
1203,macrophage populations,cell_type,0.6562,37486964
