,mention,obj,prob,pmid
711,patients,species,0.987,35281880
712,Patients,species,0.979,35281880
713,bevacizumab,gene,0.976,35281880
714,cetuximab,gene,0.9595,35281880
715,aflibercept,gene,0.9907,35281880
716,serum eotaxin,gene,0.829,35281880
717,T,cell_line,0.667,35281880
718,T-cell,cell_type,0.551,35281880
719,patients,species,0.984,35281880
720,colorectal cancer,disease,0.984,35281880
721,patient,species,0.973,35281880
722,men,species,0.9004,35281880
723,patients,species,0.99,35281880
724,colorectal cancer,disease,0.8555,35281880
725,RAS,DNA,0.658,35281880
726,RAS mutation,gene,0.959,35281880
727,neutropenia,disease,1.0,35281880
728,nausea,disease,0.999,35281880
729,neuropathy,disease,1.0,35281880
730,stomatitis,disease,1.0,35281880
731,diarrhea,disease,1.0,35281880
732,patient,species,0.961,35281880
733,T-cell,cell_type,0.8413,35281880
734,patients,species,0.981,35281880
735,eotaxin,gene,0.983,35281880
736,GV1001,DNA,0.5415,35281880
737,Retinal Diseases,disease,1.0,35278204
738,retinal diseases,disease,1.0,35278204
739,patient,species,0.9707,35278204
740,ranibizumab,gene,0.7935,35278204
741,aflibercept,gene,0.98,35278204
742,ranibizumab,gene,0.6353,35278204
743,patient,species,0.9883,35278204
744,patient,species,0.9897,35278204
745,patients,species,0.988,35278204
746,osteonecrosis of the jaw,disease,1.0,35277242
747,medication-related osteonecrosis of the jaw,disease,1.0,35277242
748,MRONJ,disease,1.0,35277242
749,MRONJ,disease,1.0,35277242
750,metastatic carcinoma,disease,1.0,35277242
751,osteoporosis,disease,1.0,35277242
752,bisphosphonates,drug,0.996,35277242
753,denosumab,gene,0.785,35277242
754,bisphosphonates,drug,0.998,35277242
755,MRONJ,disease,1.0,35277242
756,diabetes,disease,1.0,35277242
757,autoimmune disease,disease,1.0,35277242
758,MRONJ,disease,1.0,35277242
759,cancer,disease,1.0,35277242
760,Patients,species,0.9673,35277242
761,malignancy,disease,1.0,35277242
762,MRONJ,disease,0.9995,35277242
763,osteoporosis,disease,1.0,35277242
764,bevacizumab,gene,0.832,35277242
765,aflibercept,gene,0.982,35277242
766,tyrosine,drug,0.996,35277242
767,tyrosine kinase,gene,0.984,35277242
768,sunitinib,drug,0.994,35277242
769,MRONJ,disease,1.0,35277242
770,Patients,species,0.984,35277242
771,MRONJ,disease,1.0,35277242
772,VEGF,gene,0.9854,35270241
773,VEGF,gene,0.9326,35270241
774,patients,species,0.978,35270241
775,wet age-related macular degeneration,disease,0.9995,35270241
776,wAMD,disease,1.0,35270241
777,ocular diseases,disease,0.9995,35270241
778,patients,species,0.99,35270241
779,anti-VEGFs,gene,0.856,35270241
780,wAMD,disease,1.0,35270241
781,patients,species,0.991,35270241
782,wAMD,disease,1.0,35270241
783,ocular diseases,disease,0.965,35270241
784,patients,species,0.9775,35270241
785,ocular disorders,disease,0.9365,35270241
786,diabetes,disease,1.0,35270241
787,dexamethasone,drug,0.9927,35270241
788,wAMD,disease,1.0,35270241
789,patients,species,0.955,35270241
790,Ranibizumab,gene,0.884,35270241
791,Aflibercept,gene,0.8916,35270241
792,Pegaptanib,drug,0.998,35270241
793,anti-VEGF,gene,0.9375,35270241
794,ocular diseases,disease,0.9966,35270241
795,patients,species,0.988,35270241
796,Ranibizumab,gene,0.911,35270241
797,Aflibercept,gene,0.8374,35270241
798,Pegaptanib,drug,0.9985,35270241
799,anti-VEGF,gene,0.945,35270241
800,anti-VEGF,gene,0.9106,35270241
801,patients,species,0.981,35270241
802,Brolucizumab,gene,0.6997,35266896
803,diabetic macular edema,disease,1.0,35266896
804,brolucizumab,gene,0.773,35266896
805,diabetic macular edema,disease,1.0,35266896
806,DME,disease,1.0,35266896
807,Brolucizumab,gene,0.653,35266896
808,humanized single- chain variable antibody fragment,gene,0.958,35266896
809,humanized,species,0.751,35266896
810,scFv,gene,0.9404,35266896
811,brolucizumab,gene,0.881,35266896
812,brolucizumab,gene,0.8823,35266896
813,aflibercept,gene,0.944,35266896
814,retinal fluid,disease,0.772,35266896
815,brolucizumab,gene,0.9395,35266896
816,aflibercept,gene,0.929,35266896
817,Brolucizumab,gene,0.766,35266896
818,VEGF,gene,0.683,35266896
819,intraocular inflammatory,disease,0.954,35266896
820,brolucizumab,gene,0.676,35266896
821,DME,disease,1.0,35266896
822,DME,disease,1.0,35266896
823,intraocular inflammation,disease,1.0,35266896
824,retinal vasculitis,disease,1.0,35266896
825,retinal vascular occlusion,disease,1.0,35266896
826,ziv-aflibercept,gene,0.9785,35264434
827,patients,species,0.9663,35264434
828,advanced BACKGROUND,disease,0.837,35264434
829,tumor,disease,0.998,35264434
830,ziv-aflibercept,gene,0.944,35264434
831,patients,species,0.9736,35264434
832,advanced solid tumors,disease,0.987,35264434
833,ziv-aflibercept,gene,0.9863,35264434
834,pembrolizumab,drug,0.568,35264434
835,programmed cell death protein 1,gene,0.954,35264434
836,PD-1,gene,0.999,35264434
837,programmed death-ligand 1,gene,0.9893,35264434
838,PD-L1,gene,0.9956,35264434
839,nave melanoma,disease,1.0,35264434
840,renal cell carcinoma,disease,1.0,35264434
841,RCC,disease,1.0,35264434
842,microsatellite stable colorectal cancer,disease,0.988,35264434
843,CRC,disease,1.0,35264434
844,ovarian cancer,disease,1.0,35264434
845,tumor,disease,0.594,35264434
846,peripheral immune population,cell_type,0.682,35264434
847,patients,species,0.976,35264434
848,Ziv-aflibercept,gene,0.9653,35264434
849,patients,species,0.943,35264434
850,hypertension,disease,0.9995,35264434
851,proteinuria,disease,1.0,35264434
852,melanoma,disease,1.0,35264434
853,RCC,disease,0.9995,35264434
854,mesothelioma,disease,1.0,35264434
855,melanoma,disease,0.9995,35264434
856,melanoma,disease,1.0,35264434
857,RCC,disease,0.999,35264434
858,CRC,disease,0.949,35264434
859,solid tumors,disease,1.0,35264434
860,tumor-infiltrating CD8 T cells,cell_type,0.8716,35264434
861,tumor,disease,0.8853,35264434
862,CD8,gene,0.988,35264434
863,PD1,gene,0.9336,35264434
864,CD40L,gene,0.992,35264434
865,peripheral memory CD8 T cells,cell_type,0.774,35264434
866,ziv-aflibercept,gene,0.9854,35264434
867,pembrolizumab,drug,0.7686,35264434
868,solid tumors,disease,1.0,35264434
869,sarcoma,disease,1.0,35264434
870,anti-PD-1-resistant melanoma,cell_line,0.649,35264434
871,anti-PD-1,gene,0.836,35264434
872,melanoma,disease,0.961,35264434
873,VEGF,gene,0.603,35263409
874,Anti-vascular endothelial growth factor,gene,0.998,35263409
875,anti-VEGF,gene,0.9883,35263409
876,tumor cell lines,cell_line,0.933,35263409
877,tumor,disease,1.0,35263409
878,VEGF,gene,0.936,35263409
879,Bevacizumab,gene,0.679,35263409
880,Avastin,gene,0.787,35263409
881,Aflibercept,gene,0.9307,35263409
882,malignant diseases,disease,1.0,35263409
883,Bevacizumab,gene,0.8823,35263409
884,Aflibercept,gene,0.989,35263409
885,human melanoma cell lines,cell_line,0.9355,35263409
886,human,species,0.99,35263409
887,melanoma,disease,0.9966,35263409
888,A375,cell_line,0.967,35263409
889,SK-Mel-28,cell_line,0.892,35263409
890,healthy cell line,cell_line,0.9233,35263409
891,HaCaT human keratinocytes,cell_line,0.954,35263409
892,human,species,0.987,35263409
893,Bevacizumab,gene,0.944,35263409
894,Aflibercept,gene,0.9873,35263409
895,human melanoma cells,cell_line,0.845,35263409
896,human,species,0.996,35263409
897,melanoma,disease,0.9893,35263409
898,Aflibercept,gene,0.9927,35263409
899,vascular,cell_type,0.683,35263409
900,Retinal nonperfusion,disease,0.9355,35257962
901,RNP,disease,0.9316,35257962
902,diabetic retinopathy,disease,1.0,35257962
903,DR,disease,1.0,35257962
904,aflibercept,gene,0.9795,35257962
905,Eylea,gene,0.778,35257962
906,RNP,RNA,0.765,35257962
907,proliferative DR,disease,0.932,35257962
908,PDR,disease,0.967,35257962
909,PDR,disease,0.998,35257962
910,aflibercept,gene,0.9897,35257962
911,RNP,RNA,0.514,35257962
912,Diabetic Retinopathy,disease,1.0,35257962
913,RNP,RNA,0.547,35257962
914,RNP,RNA,0.5503,35257962
915,RNP,RNA,0.425,35257962
916,RNP,RNA,0.687,35257962
917,RNP,RNA,0.6904,35257962
918,RNP,RNA,0.517,35257962
919,DRSS,DNA,0.5,35257962
920,Aflibercept,gene,0.9414,35256840
921,Macular Edema,disease,1.0,35256840
922,aflibercept,gene,0.985,35256840
923,AFL,gene,0.722,35256840
924,macular edema,disease,1.0,35256840
925,central retinal vein occlusion,disease,1.0,35256840
926,CRVO,disease,1.0,35256840
927,PATIENTS,species,0.8867,35256840
928,patients,species,0.9575,35256840
929,AFL,drug,0.8604,35256840
930,macular edema,disease,1.0,35256840
931,CRVO,disease,1.0,35256840
932,patients,species,0.971,35256840
933,patients,species,0.9893,35256840
934,patients,species,0.989,35256840
935,patients,species,0.9927,35256840
936,AFL,drug,0.8306,35256840
937,macular edema,disease,1.0,35256840
938,CRVO,disease,1.0,35256840
939,AFL,disease,0.998,35256840
940,anti-VEGF,gene,0.8203,35253456
941,macular oedema,disease,1.0,35253456
942,retinal vein PURPOSE,disease,0.998,35253456
943,retinal vein occlusion,disease,1.0,35253456
944,RVO,disease,1.0,35253456
945,RVO,disease,0.9927,35253456
946,macular oedema,disease,1.0,35253456
947,MO,disease,1.0,35253456
948,RVO,disease,1.0,35253456
949,anti-vascular endothelial growth factor,gene,0.9805,35253456
950,anti-VEGF,gene,0.932,35253456
951,aflibercept,gene,0.961,35253456
952,RVO,disease,1.0,35253456
953,patients,species,0.9956,35253456
954,VEGF,gene,0.704,35253456
955,patients,species,0.9644,35253456
956,RVO,disease,1.0,35253456
957,VEGF,gene,0.599,35253456
958,CRVO,disease,1.0,35253456
959,BRVO,disease,1.0,35253456
960,ranibizumab,gene,0.735,35253456
961,BRVO,disease,0.9995,35253456
962,aflibercept,gene,0.9956,35253456
963,CRVO,disease,1.0,35253456
964,BRVO,disease,0.9995,35253456
965,patients,species,0.975,35253456
966,patients,species,0.9897,35253456
967,RVO,disease,1.0,35253456
968,ranibizumab,drug,0.543,35253456
969,aflibercept,gene,0.9795,35253456
970,patient,species,0.9727,35253456
971,Polypoidal Choroidal Vasculopathy,disease,1.0,35252267
972,Patients,species,0.986,35252267
973,patients,species,0.9536,35252267
974,polypoidal choroidal vasculopathy,disease,1.0,35252267
975,PCV,disease,1.0,35252267
976,aflibercept,gene,0.992,35252267
977,conbercept,gene,0.8696,35252267
978,patients,species,0.984,35252267
979,PCV,disease,1.0,35252267
980,patients,species,0.993,35252267
981,aflibercept,gene,0.9897,35252267
982,conbercept,gene,0.659,35252267
983,aflibercept,gene,0.9814,35252267
984,patients,species,0.978,35252267
985,patients,species,0.9873,35252267
986,patients,species,0.9873,35252267
987,polyp,disease,0.5815,35252267
988,Folinic Acid,drug,0.9995,35248464
989,Fluorouracil,drug,0.9995,35248464
990,Irinotecan,drug,0.9985,35248464
991,FOLFIRI,drug,0.994,35248464
992,folinic acid,drug,0.9995,35248464
993,fluorouracil,drug,1.0,35248464
994,irinotecan,drug,0.9985,35248464
995,FOLFIRI,drug,0.9844,35248464
996,bevacizumab,gene,0.904,35248464
997,aflibercept,gene,0.972,35248464
998,metastatic colorectal cancer,disease,1.0,35248464
999,mCRC,disease,1.0,35248464
1000,patients,species,0.9844,35248464
1001,oxaliplatin,drug,1.0,35248464
1002,patients,species,0.972,35248464
1003,FOLFIRI,drug,0.7764,35248464
1004,bevacizumab,gene,0.9087,35248464
1005,aflibercept,gene,0.93,35248464
1006,mCRC,disease,0.976,35248464
1007,patients,species,0.986,35248464
1008,FOLFIRI,drug,0.9346,35248464
1009,aflibercept,gene,0.9766,35248464
1010,FOLFIRI,drug,0.9644,35248464
1011,bevacizumab,gene,0.8535,35248464
1012,aflibercept,gene,0.9653,35248464
1013,bevacizumab,gene,0.974,35248464
1014,bevacizumab,gene,0.9927,35248464
1015,aflibercept,gene,0.9956,35248464
1016,Patients,species,0.971,35248464
1017,bevacizumab,gene,0.994,35248464
1018,patients,species,0.988,35248464
1019,aflibercept,gene,0.9976,35248464
1020,hypertension,disease,0.983,35248464
1021,FOLFIRI,drug,0.7583,35248464
1022,aflibercept,gene,0.997,35248464
1023,FOLFIRI,drug,0.9907,35248464
1024,bevacizumab,gene,0.9644,35248464
1025,FOLFIRI,drug,0.9917,35248464
1026,aflibercept,gene,0.989,35248464
1027,tumour,disease,0.9556,35248464
1028,mCRC,disease,0.992,35248464
1029,patients,species,0.99,35248464
1030,aflibercept,gene,0.992,35248464
1031,bevacizumab,gene,0.8364,35248464
1032,FOLFIRI,drug,0.737,35248464
1033,mCRC,disease,0.9805,35248464
1034,Nesvacumab,gene,0.535,35234673
1035,Anti-Angiopoietin 2,gene,0.993,35234673
1036,Aflibercept,gene,0.984,35234673
1037,Diabetic,disease,0.971,35234673
1038,nesvacumab,gene,0.77,35234673
1039,anti-angiopoietin 2,gene,0.994,35234673
1040,aflibercept,gene,0.9844,35234673
1041,aflibercept,gene,0.9917,35234673
1042,diabetic macular edema,disease,1.0,35234673
1043,DME,disease,1.0,35234673
1044,nesvacumab,gene,0.628,35234673
1045,aflibercept,gene,0.9883,35234673
1046,nesvacumab,gene,0.6274,35234673
1047,aflibercept,gene,0.994,35234673
1048,Nesvacumab,gene,0.814,35234673
1049,aflibercept,gene,0.9966,35234673
1050,aflibercept,gene,0.992,35233693
1051,brolucizumab,gene,0.897,35233693
1052,brolucizumab,gene,0.88,35233693
1053,nAMD,disease,1.0,35233693
1054,aflibercept,gene,0.847,35233693
1055,nAMD,disease,1.0,35233693
1056,brolucizumab,gene,0.881,35233693
1057,aflibercept,gene,0.988,35233693
1058,patients,species,0.986,35233693
1059,aflibercept,gene,0.9893,35233693
1060,patients,species,0.9873,35233693
1061,intraocular inflammation,disease,1.0,35233693
1062,IOI,disease,1.0,35233693
1063,aflibercept,gene,0.9307,35233693
1064,brolucizumab,gene,0.929,35233693
1065,aflibercept,gene,0.9697,35233693
1066,brolucizumab,gene,0.8516,35233693
1067,anti-vascular endothelial growth factor,gene,0.9824,35230656
1068,anti-VEGF,gene,0.943,35230656
1069,thromboembolic adverse events,disease,0.997,35230656
1070,TAEs,disease,0.996,35230656
1071,patients,species,0.9814,35230656
1072,anti-VEGF,gene,0.86,35230656
1073,neovascular age-related macular degeneration,disease,0.9404,35230656
1074,nAMD,disease,1.0,35230656
1075,diabetic macular edema,disease,1.0,35230656
1076,DME,disease,1.0,35230656
1077,patients,species,0.9785,35230656
1078,aflibercept,gene,0.981,35230656
1079,ranibizumab,gene,0.787,35230656
1080,patients,species,0.9766,35230656
1081,TAEs,disease,0.983,35230656
1082,ischemic heart disease,disease,1.0,35230656
1083,ischemic stroke,disease,1.0,35230656
1084,transient ischemic attack,disease,1.0,35230656
1085,deep vein thrombosis,disease,1.0,35230656
1086,pulmonary embolism,disease,1.0,35230656
1087,TAEs,disease,0.7197,35230656
1088,patients,species,0.966,35230656
1089,aflibercept,gene,0.977,35230656
1090,ranibizumab,gene,0.5938,35230656
1091,ranibizumab,gene,0.8965,35230656
1092,aflibercept,gene,0.9795,35230656
1093,nAMD,disease,1.0,35230656
1094,nAMD,disease,1.0,35230656
1095,DME,disease,1.0,35230656
1096,patients,species,0.9893,35230656
1097,nAMD,disease,1.0,35230656
1098,patients,species,0.9917,35230656
1099,aflibercept,gene,0.968,35230656
1100,ranibizumab,gene,0.743,35230656
1101,DME,disease,1.0,35230656
1102,patients,species,0.9946,35230656
1103,aflibercept,gene,0.963,35230656
1104,ranibizumab,gene,0.5317,35230656
1105,patients,species,0.9326,35230656
1106,ranibizumab,gene,0.6616,35230656
1107,DME,disease,0.9995,35230656
1108,TAEs,disease,0.6562,35230656
1109,nAMD,disease,1.0,35230656
1110,patients,species,0.975,35230656
1111,aflibercept,gene,0.923,35230656
1112,DME,disease,1.0,35230656
1113,patients,species,0.9946,35230656
1114,aflibercept,gene,0.9653,35230656
1115,nAMD,disease,1.0,35230656
1116,patients,species,0.99,35230656
1117,anti-VEGF,gene,0.8887,35230656
1118,Patients,species,0.975,35230656
1119,aflibercept,gene,0.9863,35230656
1120,ranibizumab,gene,0.792,35230656
1121,TAE,disease,0.8135,35230656
1122,aflibercept,gene,0.985,35230472
1123,neovascular age-related macular degeneration,disease,1.0,35230472
1124,nAMD,disease,1.0,35230472
1125,aflibercept,gene,0.9893,35230472
1126,aflibercept,gene,0.9844,35230472
1127,aflibercept,gene,0.919,35230472
1128,ranibizumab,gene,0.4788,35230472
1129,intraocular inflammation,disease,1.0,35230472
1130,IOI,disease,0.9995,35230472
1131,aflibercept,gene,0.9204,35230472
1132,aflibercept,gene,0.9336,35230472
1133,aflibercept,gene,0.8467,35230472
1134,CFT,cell_type,0.4663,35230472
1135,aflibercept,gene,0.992,35230472
1136,CFT,cell_type,0.477,35230472
1137,nAMD,disease,1.0,35230472
1138,aflibercept,gene,0.985,35230472
1139,ranibizumab,gene,0.7554,35230472
1140,aflibercept,gene,0.9536,35230472
1141,aflibercept,gene,0.9873,35229901
1142,metastatic colorectal,disease,0.9995,35229901
1143,Aflibercept,gene,0.9663,35229901
1144,vascular endothelial growth factor,gene,0.9976,35229901
1145,VEGF,gene,0.9976,35229901
1146,patients,species,0.9644,35229901
1147,metastatic colorectal cancer,disease,1.0,35229901
1148,mCRC,disease,1.0,35229901
1149,aflibercept,gene,0.983,35229901
1150,mCRC,disease,0.9326,35229901
1151,aflibercept,gene,0.985,35229901
1152,mCRC,disease,0.8813,35229901
1153,patients,species,0.986,35229901
1154,diarrhoea,disease,0.9165,35229901
1155,hypertension,disease,0.9946,35229901
1156,neutropenia,disease,0.886,35229901
1157,proteinuria,disease,0.977,35229901
1158,oral mucositis,disease,0.9966,35229901
1159,aflibercept,gene,0.988,35229901
1160,mCRC,disease,0.9897,35229901
1161,Retinal Vein Occlusion,disease,0.97,35221977
1162,Messenger RNA,RNA,0.7163,35221977
1163,COVID-19,disease,0.988,35221977
1164,messenger RNA,RNA,0.7944,35221977
1165,COVID-19,disease,0.999,35221977
1166,man,species,0.854,35221977
1167,BRVO,disease,1.0,35221977
1168,thrombophilia,disease,1.0,35221977
1169,retinal hemorrhage,disease,0.999,35221977
1170,superotemporal region,DNA,0.494,35221977
1171,subfoveal fluid accumulation,disease,0.905,35221977
1172,retinal thickening,disease,0.9995,35221977
1173,aflibercept,gene,0.964,35221977
1174,retinal hemorrhage,disease,1.0,35221977
1175,macular edema,disease,1.0,35221977
1176,BRVO,disease,0.999,35221977
1177,BNT162b2,cell_line,0.868,35221977
1178,RVO,disease,0.9995,35221977
1179,aflibercept,gene,0.963,35218455
1180,cone,cell_type,0.5015,35218455
1181,age-related macular degeneration,disease,1.0,35218455
1182,nAMD,disease,1.0,35218455
1183,patients,species,0.9727,35218455
1184,nAMD,disease,1.0,35218455
1185,aflibercept,gene,0.9385,35218455
1186,CRT,DNA,0.494,35218455
1187,cone,cell_type,0.583,35218455
1188,rods,cell_type,0.531,35218455
1189,neovascular age-related macular,disease,1.0,35217515
